siteid,latitude,longitude,heading,pitch,metric_2,place_id,place_type,processed
44000278,53.834138,-3.020781,30.7496784,0.744147692,1.0,ChIJyezJhnRDe0gRScP7s5HmlMk,gas_station,Yes
44000280,51.340532,0.030683,-137.2385908,6.256143979,1.0,ChIJXaGDLclV30cRQjxxzR-z-gY,gas_station,Yes
44000281,51.641924,-0.061295,-22.07857635,2.944322624,1.0,ChIJ4Q_LCBIfdkgRoGLazfuVW8c,gas_station,Yes
44000282,51.461253,-0.076015,93.18323226,3.062088316,1.0,ChIJ9dgtKkADdkgR3wpgQfIUyhM,gas_station,Yes
44000283,55.836943,-4.395851,117.052126,-0.314081087,2.0,ChIJhfd0i99IiEgRV253Q9F2NyA,gas_station,Yes
44000284,51.52819,-0.181758,-79.38047367,1.628874533,2.0,ChIJv_3uKaQadkgRAVM5vTP9SeQ,gas_station,Yes
44000285,51.255092,0.424562,247.5498645,-7.283809733,1.0,ChIJHRJ05YY230cRkmsEP5iG_4E,gas_station,Yes
44000286,51.392784,0.002274,181.7504184,2.670302933,1.0,ChIJs-IdGn-q2EcRH8FOWniMQq0,gas_station,Yes
44000287,50.77019,-1.919188,-11.1421849,-0.353558244,2.0,ChIJJRLk77ajc0gRGO5mdUXp48I,gas_station,Yes
44000288,52.801862,-1.595823,-98.33732201,2.593725775,1.0,ChIJUYRIU574eUgR3p49C8y_mMs,gas_station,Yes
44000289,51.374472,0.044972,284.58,-7.04,1.0,ChIJcQcrSOKq2EcR-P6c22ZwufA,gas_station,Yes
44000291,55.892109,-3.201168,132.4544637,-2.210998441,1.0,ChIJR4hmicrAh0gR9F_S55elNcI,gas_station,Yes
44000292,53.380064,-3.013169,113.6413234,1.367388767,1.0,ChIJHyin5zsne0gRMJUmhK6Kf6g,gas_station,Yes
44000293,55.822547,-4.291404,112.5733996,0.673360545,1.0,,,Yes
44000294,51.371664,-0.487611,1.988895574,3.557196897,1.0,ChIJ4-VH2Wt2dkgRTL4NahTakCg,gas_station,Yes
44000295,51.387284,-0.096363,-28.59170575,0.605086265,1.0,ChIJkaKnkk0HdkgRYb12-yInJ2o,gas_station,Yes
44000297,53.277412,-2.904369,4.546178833,6.243541407,1.0,ChIJZYyp1HLeekgRcScCcHlBvAo,gas_station,Yes
44000298,51.628459,-0.1745,123.6956342,3.589618672,1.0,ChIJI_OvAcUZdkgRTWMcChaDQ2M,gas_station,Yes
44000300,51.460278,-1.037329,6.476984639,2.757181966,1.0,ChIJo4-v49abdkgRWRHC3OK1VS4,gas_station,Yes
44000302,50.376655,-4.199104,54.15846813,1.977586714,1.0,ChIJz4GnvaKTbEgRnzR6P3uiuKQ,gas_station,Yes
44000303,52.450611,1.450281,-174.0421656,1.79167626,1.0,ChIJA40aMWjx2UcRMvb3X8jfxmQ,gas_station,Yes
44000304,55.671764,-3.771516,300.3383062,-2.168801027,1.0,ChIJP0tRefEOiEgRTfofqQFsMEw,gas_station,Yes
44000305,51.715869,-4.044514,-130.2671091,7.699599343,1.0,ChIJ-c66EEzxbkgRUDq87vQbapE,gas_station,Yes
44000306,52.255553,-0.834349,102.212397,0.401402877,1.0,ChIJn-Me0gQJd0gRCMUKAL73AJY,gas_station,Yes
44000307,53.798157,-1.577086,68.4607036,-0.900366351,1.0,ChIJna-gvrheeUgRtebLNgsE47U,gas_station,Yes
44000308,53.319058,-1.502034,22.05695809,2.193131148,1.0,ChIJ0WHb-MCDeUgRS2w_L8hjWW0,gas_station,Yes
44000310,51.432765,-0.116875,-115.7325075,5.016648834,1.0,ChIJlU70JiAEdkgRcxaeukV0V2M,gas_station,Yes
44000311,53.315222,-2.964025,158.9571603,-0.074931078,2.0,ChIJ56GImSHfekgRDve90TuDUHw,gas_station,Yes
44000312,54.869937,-6.271528,132.0687765,2.041606285,1.0,ChIJy9bIoNSzYUgRhndvrsjZLIY,gas_station,Yes
44000313,55.191086,-6.656372,156.6647135,2.02220807,1.0,ChIJ0SkktE0kYEgRJmLlEkIyAig,gas_station,Yes
44000314,54.369788,-5.853904,-164.9180146,1.518338989,1.0,ChIJladAexwXYUgR_9-3eM3wTgs,gas_station,Yes
44000315,51.830644,-2.276347,141.79126,1.749646499,1.0,ChIJkSbFNS8GcUgRgj65xlHnVNY,gas_station,Yes
44000317,53.417061,-2.996428,-42.54702223,-1.75487547,1.0,ChIJRdISVDUhe0gREyzHtc_eK54,gas_station,Yes
44000319,52.465838,1.699836,15.95937557,2.895037262,1.0,ChIJZ81rfJcb2kcRrGLBCIOvOt4,gas_station,Yes
44000320,52.509128,-1.955812,57.77742971,0.862423357,1.0,ChIJcwLWZja9cEgRquSEPmUnAS4,gas_station,Yes
44000321,51.390161,-0.323726,-64.35328422,1.248140081,1.0,ChIJ2wo1s6oLdkgRZOHs0Kepb30,gas_station,Yes
44000322,52.148469,-0.438944,96.71968129,-0.136093879,1.0,ChIJ6XXZ5gG3d0gRcCC0XxV9XXw,gas_station,Yes
44000323,51.539302,-0.05646,166.7805581,0.41987269,1.0,ChIJ82RjUeYcdkgRkV_uEmzLO7k,gas_station,Yes
44000325,51.375184,-0.17709,-58.95066443,6.257741768,1.0,ChIJd_A1tHgIdkgRo2WTwjcPbM4,gas_station,Yes
44000326,51.396316,-0.069444,87.07006785,-0.164114716,1.0,ChIJaTtP7BgBdkgRvGIcerUim_U,gas_station,Yes
44000327,51.903498,0.889764,158.739866,-2.42391748,1.0,ChIJ21YB4EIE2UcRiqUP59IaDSM,gas_station,Yes
44000328,51.251414,-2.998369,41.43548322,4.060105654,1.0,ChIJtQnjjxMBckgRjgFM5lTUf8M,gas_station,Yes
44000329,52.465382,-1.482543,-29.30745248,-3.080129023,1.0,ChIJrXCDuSZMd0gRmF4tGZd2G74,gas_station,Yes
44000331,51.610469,0.081307,20.61734618,2.487735818,1.0,ChIJGcrSRkWh2EcR__lDgeTyoU8,gas_station,Yes
44000332,54.69213,-5.917747,-32.12701572,1.34168615,1.0,ChIJAQDAnOamYUgRcMpUJIkBeXw,gas_station,Yes
44000333,54.553,-5.999646,166.2255552,4.778344308,1.0,ChIJfxw-8XQGYUgRZFVAxDGQrHA,gas_station,Yes
44000334,51.575441,-0.029737,-43.47807854,3.141117424,2.0,ChIJNSmLFb8ddkgRJLXs7FvetiA,gas_station,Yes
44000337,52.484737,-1.959621,140.337074,-2.464237305,1.0,ChIJi2oThnK9cEgRPAXex-CiEk8,gas_station,Yes
44000338,52.533355,-1.828708,50.10290489,4.2458024,1.0,ChIJF-QqsialcEgR5a6ur0qEVIA,gas_station,Yes
44000340,51.660501,-0.087121,-32.90311314,7.531598438,1.0,ChIJh7B9aTYfdkgRf1DvvrNi1HM,gas_station,Yes
44000341,52.611569,-0.276108,-68.66459054,3.051712341,1.0,ChIJgQmj90zxd0gRNOCvGTURrH0,gas_station,Yes
44000342,52.586061,-0.24628,-64.97675067,2.151836956,1.0,ChIJDZ87PR3xd0gR-5EWJTiVxAg,gas_station,Yes
44000345,51.280399,0.524687,-3.158250458,-1.436577494,1.0,ChIJIZ52mDcy30cRJlQt_CF-EgA,gas_station,Yes
44000347,52.447814,-2.140545,40.60925562,0.528649338,1.0,ChIJxUcwgqKRcEgR2T73E1X-f2o,gas_station,Yes
44000348,53.250299,-1.911074,31.75164845,4.630932244,1.0,ChIJhyOSnCExekgRtb1EbL22Lm4,gas_station,Yes
44000349,51.407265,-0.121308,112.5392012,1.820561726,1.0,ChIJ0QXRp-sGdkgREdATMPpAwvs,gas_station,Yes
44000350,50.897023,-1.016612,-20.14411327,0.150698123,1.0,ChIJLaf5knZEdEgRztLBdfv4Y2s,gas_station,Yes
44000354,54.703656,-6.175806,-36.20539251,3.827563569,1.0,ChIJcxLjQJ2rYUgRDEZkAN1lQvU,gas_station,Yes
44000356,53.011528,-1.364734,124.3843975,-3.439460629,1.0,ChIJY9iZQBnteUgRQdSXmNyrqH4,gas_station,Yes
44000357,53.755139,-1.466624,-12.09093082,1.392702646,1.0,ChIJd7UTKTxdeUgRkVP-tQClSF0,gas_station,Yes
44000358,51.36734,0.529636,-33.72433926,0.734516456,1.0,ChIJkSvKwhfN2EcRkY_D4V9jwlQ,gas_station,Yes
44000359,55.753599,-3.911014,-19.75344413,4.423418701,1.0,ChIJU-IRROISiEgR9W4u3qW6fcg,gas_station,Yes
44000360,51.288633,0.199526,54.35861987,0.408009465,1.0,ChIJufefIZJN30cRtYwJdEZ2_Yc,gas_station,Yes
44000361,52.465152,-1.877224,136.93,1.51,1.0,ChIJmTHqyYe7cEgRXMyIIeiTYdY,gas_station,Yes
44000362,51.409711,-0.044807,79.083257,-0.681120602,1.0,ChIJBwg_QKIBdkgRFRWg7kyQlbY,gas_station,Yes
44000364,51.522613,0.601669,-60.3136791,3.089084009,1.0,ChIJ9WWFuJra2EcRx3vV8RULHd8,gas_station,Yes
44000365,53.069919,-1.303136,-56.60960339,-3.081175968,1.0,ChIJ_VPS2JyUeUgRZs4sLDDH1n4,gas_station,Yes
44000366,51.124674,0.253831,-136.1706485,4.690351929,2.0,ChIJ1XUop0dE30cRaRy9S1ShLDU,gas_station,Yes
44000367,51.46204,-0.069122,126.403987,0.35783634,1.0,ChIJjfsAWr0DdkgR1oBPRhADRG8,gas_station,Yes
44000369,51.579361,-0.341885,178.2190267,1.532370216,1.0,ChIJp3p4nnITdkgRsujf9OvSahQ,gas_station,Yes
44000371,50.843629,-0.89434,-128.6395784,-5.295563564,1.0,ChIJx1O9v9hPdEgR6aZg0bZq13w,gas_station,Yes
44000372,51.319926,-0.733623,0.231523554,-1.669798402,1.0,ChIJB3Vl4z7VdUgR8zFigcyG_sE,gas_station,Yes
44000374,51.753148,-4.218281,-167.7641342,2.392545823,1.0,ChIJVUwMp4DvbkgRNwzeTmcVdkk,gas_station,Yes
44000375,51.573563,0.017075,63.89946788,3.107172916,1.0,ChIJr2w9Tmmn2EcRd1pSmO9v3mo,gas_station,Yes
44000376,55.734735,-3.970224,117.4652076,3.363396929,1.0,ChIJO2aEG38UiEgRIzqZaMcelQ4,gas_station,Yes
44000378,51.341797,-0.821793,-14.31695633,-1.767785132,1.0,ChIJlWud4nQqdEgRRL79azhzXHM,gas_station,Yes
44000379,52.403788,-0.726621,-107.6718918,-0.944735793,1.0,ChIJL-IXZv6ed0gRQCj72Fw60tU,gas_station,Yes
44000381,51.398811,0.300453,142.2257066,1.861816817,1.0,ChIJEzFIqme02EcRX3vYOtJzAR4,gas_station,Yes
44000382,51.599175,0.346848,122.2503078,2.354099343,1.0,ChIJnxuzTjO_2EcR2VhNJoAqeTQ,gas_station,Yes
44000383,50.418328,-3.561736,223.5,0.18,1.0,ChIJn-TJhoAabUgRvoqvEQFXWJw,gas_station,Yes
44000384,51.617028,-0.261177,68.94936876,1.409208057,1.0,ChIJhbswdL8WdkgREWuc2TVaMQM,gas_station,Yes
44000385,55.452193,-4.602957,70.22550764,5.784526281,1.0,ChIJfwXefTTUiUgR7wyost5Qet4,gas_station,Yes
44000386,52.896643,-1.141648,-115.9085267,4.640681494,1.0,ChIJy-EouzHDeUgROVTJjED3Olg,gas_station,Yes
44000387,52.292896,-1.547474,0.217804213,1.918525233,1.0,ChIJ457_2sM0d0gRm548BKMZkV8,gas_station,Yes
44000388,55.070523,-3.62919,331.02,-1.1,1.0,ChIJOW2XjRrKYkgRNyrGHotJsrg,gas_station,Yes
44000389,50.988524,-1.37278,-162.5612063,6.711724095,1.0,ChIJcYT1rT5zdEgRJk2YyCBVarE,gas_station,Yes
44000390,52.260914,-2.153154,-13.60793176,6.125552248,1.0,ChIJ2fmLRePtcEgRUj8bgwqFf-s,gas_station,Yes
44000391,55.854897,-4.203845,-67.12304592,2.395733573,1.0,ChIJZYi1S1FBiEgRXn27WSDZ6h0,gas_station,Yes
44000392,51.873917,-2.210985,18.13847067,1.727355577,1.0,ChIJZ9dPQPwFcUgRN6ii2HmivWI,gas_station,Yes
44000393,53.542155,-2.094788,71.67690116,4.303416144,1.0,ChIJjc58ZiLIe0gRq31NEW3ryE8,gas_station,Yes
44000397,50.899743,-1.401171,-29.07457292,4.777325769,2.0,ChIJFSisjrV2dEgRJc5h8dZ8rB4,gas_station,Yes
44000399,50.749409,-1.983634,131.94,-5.78,1.0,ChIJKZ3bVSCkc0gR4KF0tAFoVzQ,gas_station,Yes
44000400,53.877447,-3.011264,158.4602982,1.482356487,1.0,ChIJsxOtwc1ce0gRuov-GkpdYaQ,gas_station,Yes
44000404,54.567228,-1.227667,-126.4804052,1.685301915,1.0,ChIJw1tQSATtfkgRuFz0jyiJWEM,gas_station,Yes
44000405,52.927032,-1.203753,-1.377151194,0.903857806,1.0,ChIJUW8gTtnpeUgRBVLfG8SgnzI,gas_station,Yes
44000408,50.838926,-0.175845,132.8124665,0.937647843,1.0,ChIJc2hjFFGFdUgRc4LgUm5Trg0,gas_station,Yes
44000409,51.918149,-0.427231,126.3948924,3.755837924,1.0,,,Yes
44000410,55.875163,-4.341111,-95.55365174,1.79872791,2.0,ChIJv121G_ZFiEgRhoUPBVH59EE,gas_station,Yes
44000412,53.754048,-3.013804,81.71568387,1.913533038,1.0,ChIJ2W-62jxBe0gRrJkmoyZBJjk,gas_station,Yes
44000413,51.074128,-1.816072,-104.8333182,2.161602851,2.0,ChIJz1jgYtzrc0gRMltRXSwqoVI,gas_station,Yes
44000414,51.795151,-0.089952,98.90089693,6.100397492,1.0,ChIJVZICDpwmdkgRVkG0m-CtGaw,gas_station,Yes
44000415,51.406773,0.027866,65.95464636,1.250243803,1.0,ChIJF4Wk6Eaq2EcRaCl9t4pMG3U,gas_station,Yes
44000416,51.562753,-0.300763,-118.0484027,3.24203045,1.0,ChIJX33oaMkTdkgR4jbzYfKQFOY,gas_station,Yes
44000417,54.466803,-6.516664,-83.67804259,1.486110887,1.0,ChIJGeJ8CJDxYEgRFa9wWCNYT6M,gas_station,Yes
44000419,51.628845,-0.056035,154.2148394,1.866400781,1.0,ChIJ1_xPAPEedkgRkb6D_xbF6ic,gas_station,Yes
44000421,51.453876,-0.211137,12.19197591,4.132043286,1.0,ChIJ3xHLLhUPdkgR_49P_CTOguk,gas_station,Yes
44000422,50.979958,-1.349484,149.105027,4.145336246,1.0,ChIJ9R2MQOFydEgRRK5zw9maNJM,gas_station,Yes
44000423,54.542513,-6.692779,125.7554438,1.748996479,1.0,ChIJsZtLjzyLYEgRsSEK_JlPMPg,gas_station,Yes
44000426,51.505543,-0.608247,111.0017365,0.059732802,1.0,ChIJD6PoKNd6dkgRBkC4SgsviZQ,gas_station,Yes
44000428,56.001797,-4.725223,-21.64386935,6.609414259,1.0,ChIJN_cpLKCuiUgR2iN6dCj7m28,gas_station,Yes
44000429,52.970767,-1.076208,174.9114226,2.181083544,1.0,ChIJYyi6wr3GeUgRkxC_mkk8W5I,gas_station,Yes
44000430,55.752469,-4.049148,-21.74536235,1.616974368,1.0,ChIJaVgUshYViEgRodPZVJm4P9Y,gas_station,Yes
44000433,51.205909,1.395282,-1.464936678,2.980940083,1.0,ChIJhUn7FiSv3kcRH2YA1zWMU3I,gas_station,Yes
44000434,50.392328,-4.119698,44.17495711,5.39304994,1.0,ChIJFZUis93sbEgR-bqhjPH9TBs,gas_station,Yes
44000435,53.582416,-1.014867,195.5779102,6.621288412,1.0,ChIJZRJqlZgaeUgRn4U3zjW5FHA,gas_station,Yes
44000437,54.660086,-5.689691,-122.1186891,3.345896687,1.0,ChIJDRHVWS6eYUgRFGqEFlw4-tA,gas_station,Yes
44000438,53.434119,-2.20717,-121.2867779,2.840128134,1.0,ChIJU48qDcKxe0gRC5SKy70RUuY,gas_station,Yes
44000439,53.743319,-2.710243,-31.5851052,-0.981324678,1.0,ChIJ9wgCJ4Jye0gRlrlKnCci7Q0,gas_station,Yes
44000440,51.46563,0.147528,-76.40263367,1.342550353,1.0,ChIJUUtUMlGu2EcRSRsWT4q4J3M,gas_station,Yes
44000441,54.940476,-7.384521,-81.08335627,0.164223832,1.0,ChIJkYuTyzDnX0gRV6wnrJz9m4M,gas_station,Yes
44000442,52.371308,-2.246351,100.9583047,-2.684166265,1.0,ChIJrdWK6u2McEgRYzcIVDVBBmk,gas_station,Yes
44000444,55.007844,-7.319501,-36.865086,5.498285307,1.0,ChIJW4lzhyniX0gRnlLZAUhQONY,gas_station,Yes
44000445,54.655612,-5.683315,-124.896044,-2.405120112,1.0,ChIJH4z2LyaeYUgRGbvh2yPhD7g,gas_station,Yes
44000447,53.129337,-1.24639,55.31687146,-0.958555597,1.0,ChIJS9AP4HmWeUgRH_kmGegZvPM,gas_station,Yes
44000448,51.441344,0.374466,-138.6206248,5.358940289,1.0,ChIJR7x7Sbe32EcRjjZHieLCDiM,gas_station,Yes
44000449,51.426911,0.095617,73.00967871,2.56372135,1.0,ChIJ89lc3QCs2EcRs76-9Q0-EDI,gas_station,Yes
44000450,51.517741,-0.065419,6.218192889,0.569151701,1.0,ChIJxV82oMscdkgRc68lAxphZHs,gas_station,Yes
44000452,54.218979,-5.891377,-56.85728917,0.583633178,1.0,ChIJLbqkgzA9YUgRSrLmUzAMYT4,gas_station,Yes
44000453,54.59710549,-7.309475479,170.04669,-0.163045389,1.0,ChIJ20SRZRLTX0gRC-cakFHS4aM,gas_station,Yes
44000454,52.42764,-1.90173,178.8,1.28,1.0,ChIJjzzr5aG-cEgRcVr6KyiL-e4,gas_station,Yes
44000456,51.315457,-2.427631,-156.2934374,1.248754154,1.0,ChIJ6_bhh58pckgROlImvosBz-g,gas_station,Yes
44000457,52.728223,1.357563,106.5000098,2.420959193,1.0,ChIJDfncGPtZ10cRg1tjng8cu-k,gas_station,Yes
44000458,51.24811,-0.575734,-132.1755739,0.522866235,1.0,ChIJd85tprvQdUgR5QaEgulm6MA,gas_station,Yes
44000459,51.736551,-0.467625,115.9710629,1.662524939,1.0,ChIJ_7BXgGRBdkgRbWNNy4Rc8tA,gas_station,Yes
44000460,54.421687,-6.45992,-154.0532608,1.09633595,1.0,ChIJBWEiZMzvYEgRPPmjxnSMHX0,convenience_store,Yes
44000461,53.70473,-1.267723,160.170116,0.867117583,1.0,ChIJh7czQuxqeUgRa7-tO1-MA_U,gas_station,Yes
44000462,54.582163,-1.174397,20.61511753,-0.956728224,2.0,ChIJu031puDtfkgR2nPfq_upHrU,car_repair,Yes
44000463,54.793459,-6.783022,59.28148982,4.534487353,1.0,ChIJLX8nWmdoYEgRE0-coGLMChk,gas_station,Yes
44000464,51.671027,0.717443,31.5,-4.7,1.0,ChIJt0KvDNLf2EcRI0lLy_eBMPc,gas_station,Yes
44000465,51.476439,-3.185218,49.59816885,11.43831155,0.0,ChIJFyLDL6wcbkgRgq0rk8lWCTU,gas_station,Yes
44000466,53.069928,-1.302424,-133.7989592,3.593661662,1.0,ChIJ_VPS2JyUeUgRZs4sLDDH1n4,gas_station,Yes
44000467,51.597852,0.155168,29.47071631,2.512427831,1.0,ChIJFxlpbp2k2EcRpkzwsIPKhgk,gas_station,Yes
44000468,52.260524,-2.15347,160.3824509,0.798839539,1.0,ChIJ2fmLRePtcEgRUj8bgwqFf-s,gas_station,Yes
44000469,52.623981,-2.186692,11.97027336,4.192547243,1.0,ChIJI7cpfCOdcEgRwv_1uanav1o,gas_station,Yes
44000470,52.616484,-1.952304,-173.3147221,2.187849792,1.0,ChIJBfKJDZqhcEgR_eW9KFjuPF0,gas_station,Yes
44000471,52.976593,-0.002133,-43.52388204,-0.299460262,1.0,ChIJRagpFwoKeEgR5_lPvUCkY9w,gas_station,Yes
44000472,51.335902,-0.113551,-93.393409,8.153472971,1.0,ChIJf4Byl-39dUgRmI5LstsHK0c,gas_station,Yes
44000473,55.115748,-6.640037,54.72,-8.3,1.0,ChIJiTs3WCE7YEgRUoFyJE6DbTI,gas_station,Yes
44000475,51.486395,-2.609946,171.54,-3.59,1.0,ChIJhyfV9QeScUgRPG0y270wSqo,gas_station,Yes
44000477,51.977565,0.592707,28.10707064,2.782028975,1.0,ChIJ-1K3TDP42EcRABvn6WBhIjQ,gas_station,Yes
44000478,51.708498,-3.866029,86.40165893,1.378238758,1.0,ChIJnS93FzJZbkgRwqUJ7F1YvdY,gas_station,Yes
44000479,51.267367,0.573576,47.6126593,1.39346586,1.0,ChIJub1tr-Qt30cREBq26qIWmL8,gas_station,Yes
44000480,51.523918,-0.704596,44.48509383,2.528945513,2.0,ChIJtdgtGiZjdkgRbCRxQTatGj4,gas_station,Yes
44000482,55.814094,-4.150767,87.59329201,3.604261737,1.0,ChIJLVBEIv9AiEgRDytEUwjbULA,gas_station,Yes
44000483,53.757781,-2.35902,-194.887674,4.265512541,1.0,ChIJp0jt53CZe0gRktSNeOXrjaQ,gas_station,Yes
44000485,51.241966,-0.743531,-114.6018543,4.416548898,1.0,ChIJY_UBiEnTdUgRStTnRoV8ePk,gas_station,Yes
44000486,51.55567,-0.074558,136.817112,2.096842329,1.0,ChIJQ-CrRIocdkgRJJ9buRptyS8,gas_station,Yes
44000487,51.563961,-0.059204,2.239407917,0.682218452,1.0,ChIJFZccdFocdkgRyyzqH9qOXLI,gas_station,Yes
44000488,50.796085,-1.059281,-61.81256347,4.692153864,1.0,ChIJEwJESVRcdEgRmgON3Rsbem4,gas_station,Yes
44000490,51.48691,-3.160428,-5.73568562,2.49253234,1.0,ChIJlwz3isQcbkgRnh4485wFG3M,gas_station,Yes
44000491,55.920707,-4.320142,11.80135983,0.24183284,1.0,ChIJ8T0zUhNFiEgRd_NpJ3vC-h0,gas_station,Yes
44000492,54.259969,-6.451534,-67.96358567,3.618042546,1.0,ChIJ-fV4FXXCYEgRtz-Mvv2UjHo,gas_station,Yes
44000493,51.607499,0.297621,166.437902,2.695974729,1.0,ChIJi_vFULC-2EcRC63IiNtwe4I,gas_station,Yes
44000494,50.967442,-1.369309,148.32,-4.52,1.0,ChIJ0bIRNwlzdEgR0FJt7_TDFsI,gas_station,Yes
44000495,53.259392,-2.160476,44.26809354,5.357590011,1.0,ChIJawVUwcZOekgRL6M2noTolSc,gas_station,Yes
44000496,51.178147,0.385368,-17.20600066,-2.196191213,1.0,ChIJndb8Lh0430cRRUJeoZi_jVs,gas_station,Yes
44000498,53.793535,-1.590977,-118.0678865,4.034158914,1.0,ChIJe_B-wcJeeUgRKV1BNnNgvpE,gas_station,Yes
44000499,50.440864,-3.566635,353.56,-5.24,1.0,ChIJR2sNxIkbbUgRfDeSTcl2H9w,gas_station,Yes
44000501,51.463805,0.0993,180.2644194,1.232742001,1.0,ChIJawsa6tGu2EcR1pOjfNvvDG0,gas_station,Yes
44000502,53.565663,-0.101628,70.57539769,0.164234365,1.0,ChIJASVue1WbeEgRY6uomLQRu3Q,gas_station,Yes
44000504,51.444001,-1.997159,64.72644168,4.823474961,1.0,ChIJFeajoZtmcUgR0sv_t_MiarQ,gas_station,Yes
44000505,51.424172,-3.2741,-1.829665136,1.258103861,1.0,ChIJo6GT0JwFbkgRc_z2zdUJWko,gas_station,Yes
44000506,51.614834,-0.109685,138.5942566,-0.336778738,1.0,ChIJrRgnKUQZdkgRAX2KwfEkG9M,gas_station,Yes
44000508,52.705404,-1.059387,-163.4117006,-1.73939303,1.0,ChIJ7fzA3pjYeUgRSXSez7Ybfo8,gas_station,Yes
44000509,55.943112,-2.947779,-117.623376,0.827974413,1.0,ChIJf_E-VSq7h0gRSuJ0zkf-T-Q,gas_station,Yes
44000510,54.333395,-7.663478,-9.278867235,1.2076127,1.0,ChIJTVgiOEBGXkgR9NjWHjRHdj4,gas_station,Yes
44000511,50.921411,-1.354253,32.6273014,-0.985051496,1.0,ChIJW1R9eNVzdEgRR6rEGBxY6LY,gas_station,Yes
44000512,51.372166,0.560536,148.230324,0.747847102,1.0,ChIJs3mNKmLN2EcRNVyKaTQR6TU,gas_station,Yes
44000513,56.472512,-2.848498,-183.6896584,-1.422138429,1.0,ChIJl-nU5O1ehkgRR9mrnEko4RM,gas_station,Yes
44000514,51.562185,0.66297,-60.92082673,3.417608219,1.0,ChIJxRMeiH3Z2EcRdfzpjol2sB0,gas_station,Yes
44000515,55.955466,-4.021565,83.86520622,-5.219614699,1.0,ChIJt-fixqZoiEgRuCD_Ou-SDBA,gas_station,Yes
44000516,52.123228,-0.056249,-19.24950615,1.150962377,1.0,ChIJoZpRz47Wd0gRWKjFVwIMxjw,gas_station,Yes
44000517,55.131246,-1.598096,-127.0114702,0.889851495,1.0,ChIJI8CCXtwNfkgRlvN17us5ZYk,gas_station,Yes
44000518,51.368317,1.132212,-105.52419,2.303066916,2.0,ChIJF2PBPGI12UcRyfd7mYbJotM,gas_station,Yes
44000519,51.38909,-0.026053,109.62,-1.64,1.0,ChIJfXpgzUoAdkgRXLwwuvVJ6jQ,gas_station,Yes
44000520,52.757284,0.416032,37.07830756,-0.969216219,1.0,ChIJn5F-2BeL10cRAmMwFiKp4bk,gas_station,Yes
44000521,54.70107,-5.886093,-136.6678226,2.349848873,1.0,ChIJIVoFWMymYUgRCheDozC9a2s,gas_station,Yes
44000523,52.679788,-1.920253,6.842969631,-6.761908861,1.0,ChIJO2-Fj5igcEgRXP9q191Lh6I,gas_station,Yes
44000524,51.774054,-0.336187,129.947919,3.863872487,1.0,ChIJxyeU9NY4dkgRltuSJrZbUNc,gas_station,Yes
44000525,51.455572,-0.987803,64.34360014,4.444063453,1.0,ChIJaxjF1wibdkgRo8k31pOEcKA,gas_station,Yes
44000526,50.390687,-4.071761,57.77,-2.79,1.0,ChIJc5tVJ0bsbEgRf0yST8dtAKE,gas_station,Yes
44000527,53.727445,-2.681847,-142.4909369,1.059875638,1.0,ChIJAfPHGa-dekgRI7B7bCmU-9A,gas_station,Yes
44000528,52.382182,-1.78979,169.6839711,-7.123998433,1.0,ChIJIRWTdzG4cEgRKgLdBwUnfSw,gas_station,Yes
44000530,52.382969,-0.687074,118.5385752,-2.368505434,1.0,ChIJ5R-EtjCfd0gRXLqvl84SGY8,gas_station,Yes
44000531,51.495068,-0.014195,113.9361125,-2.484146514,1.0,ChIJa6DJbr0CdkgRE6zKbeuvue0,gas_station,Yes
44000532,53.727044,-1.874622,-109.3681439,6.345508517,1.0,ChIJNThRvQPoe0gRT1CnIHNiezI,gas_station,Yes
44000533,53.395546,-2.069622,-174.3317589,1.97037435,1.0,ChIJMVJ0E2q1e0gRqpBrBR18nyM,gas_station,Yes
44000534,52.25491,0.019196,-0.169906969,2.003326069,2.0,ChIJmZGFAT522EcRL_hQrAozlQo,gas_station,Yes
44000537,51.345954,0.700924,64.12975384,-0.773630749,1.0,ChIJcxzE3tTU2EcRE-J8nsDNVik,gas_station,Yes
44000541,51.648195,-0.13093,88.71023494,4.75609152,1.0,ChIJJ3NH1-QYdkgRaQBz7N48Qss,gas_station,Yes
44000542,51.602915,-3.092055,-94.23982018,3.282049946,1.0,ChIJNSnvBjPgcUgRJQylGwac4SY,gas_station,Yes
44000544,52.625115,-1.152266,-9.149347578,2.40388577,1.0,ChIJc8oPTsRgd0gR2fUBBe4oWOE,gas_station,Yes
44000546,53.422859,-3.066539,118.6534469,-2.28185196,1.0,ChIJfdSkXW8me0gRwb_vtUHudWk,gas_station,Yes
44000548,53.504235,-2.175743,125.4033348,-2.825273891,1.0,ChIJBVrR2tmwe0gRqXPK-gNSKEw,gas_station,Yes
44000551,51.342709,1.426941,137.7,-4.88,1.0,ChIJMVsAFqxU2UcRcDZzavhqHRI,gas_station,Yes
44000552,53.391623,-2.329773,-64.41181871,-2.634807512,1.0,ChIJTVy1Meqse0gRm5qb1OexuUQ,gas_station,Yes
44000553,53.472527,-2.150767,-26.19099663,6.015366768,2.0,ChIJTx0pQLG2e0gRZr_QPP6P3dc,gas_station,Yes
44000554,54.531939,-6.041682,-51.32141591,3.731712194,1.0,ChIJMSPGlzsEYUgRJJUEhqVRn9Y,gas_station,Yes
